RID|CompanyID|BoothNo|CompanyNameEn|CompanyNameSc|CompanyNameTc|TechNameSc|TechnologyDescriptionSc|TechNameTc|TechnologyDescriptionTc|TechNameEn|TechnologyDescriptionEn
20212|258018|8.1C65|ZHEJIANG TONVA PLASTICS MACHINE CO., LTD.|浙江同发塑机有限公司|浙江同發塑機有限公司|多层共挤油电混吹塑机|1.可选配多层，机头内流道采用人字流道，制品每层壁厚均匀，高阻隔层周圈厚度可控制在3丝内。  2.双工位移模架采用无拉杆曲肘式结构，具有锁模均匀，锁模力大，容模量等特点。  3.选配液位线挤出系统，液压伺服系统，机械手和输送带等。  4.该机型可选配油电混系统，既可把油缸移模换成伺服电机移模，定位准，无噪音，操作简单，对模中心快捷方便。|多層共擠油電混吹塑機|1.可選配多層，機頭內流道採用人字流道，製品每層壁厚均勻，高阻隔層周圈厚度可控制在3絲內。  2.雙工位移模架採用無拉杆曲肘式結構，具有鎖模均勻，鎖模力大，容模量等特點。  3.選配液位元線擠出系統，液壓伺服系統，機械手和輸送帶等。  4.該機型可選配油電混系統，既可把油缸移模換成伺服電機移模，定位准，無噪音，操作簡單，對模中心快捷方便。|TVHED-5L-4/IV|1.Multi laver co-extrusion is optional and special shaped flow runner inside the die head gets uniform thickness of each layer and thickness of EVOH layer can be controlled within 0.03mm.  2.Toggle clamping structure without pull-rod design has even and strong clamping force and big mould-fixing plate.  3.Machine can be added with hydraulic servo system, visible line design, robot arm, conveyor, leak tester, packaging machine and so on.  4.This model can be upgraded into "Hybrid Type" , the carriage moving part of which is designed with servo motor to achieve no noise, easy operation, precise position and swift center-focus on mould.
20214|260881|8.1D01|SHANGHAI SHANGZHEN COMPRESSOR CO.,LTD.|上海尚臻压缩机有限公司|上海尚臻壓縮機有限公司|空气/氮气无油增压机|压缩介质：空气、氮气等 无油保证：无油机确保含油量0级，符合8573-1 标准 高效设计：同等工况，能耗减少 稳定低噪：整机基本无振动，噪音低至80dB(A) 维护周期：6000-8000小时无间断运行 安装便捷：撬装式整机，“一键式”开机 加载 空载 停机|空氣/氮氣無油增壓機|壓縮介質：空氣、氮氣等 無油保證：無油機確保含油量0級，符合8573-1 標準 高效設計：同等工況，能耗減少 穩定低噪：整機基本無振動，噪音低至80dB(A) 維護週期：6000-8000小時無間斷運行 安裝便捷：撬裝式整機，“一鍵式”開機 載入 空載 停機|Air and Nitrogen Oil Free Booster|Compress media    Air,Nitrogen(N2) etc Oil free warranty    The oil content is 0 grade,comply with the 8573-1 standard. High-efficient design   The energy cost would reduce under the same condition.;
20217|257720|8.1D71|LITAI MACHINERY CO., LTD|力泰机械有限公司|力泰機械有限公司|TTF-700四工位塑料热成型机|TTF-700四工位塑料热成型机集成型、冲孔、切边、堆叠工序为一体。本设备采用全伺服电机驱动，运作稳定，低噪音，高效率，广泛应用于生产塑料托盘，塑料盒，塑料盖等包装产品。|TTF-700四工位塑料熱成型機|TTF-700四工位塑料熱成型機集成型、沖孔、切邊、堆疊工序為一體。本設備採用全伺服電機驅動，運作穩定，低噪音，高效率，廣泛應用於生產塑料託盤，塑料盒，塑料蓋等包裝產品。|Ttf-700 Four Station Plastic Thermoforming Machine|TTF-700 FOUR STATION PLASTIC THERMOFORMING MACHINE is forming, punching,cutting and stacking in one line. It is completely driven by servo motor, stable operation, low noise, high efficiency, suitable for producing plastic trays, containers, boxes, lids, etc.
20213|258140|8.1C91|SUZHOU BESTAR BLOW MOLDING MACHINERY CO., LTD|苏州星贝尔中空成型设备有限公司|蘇州星貝爾中空成型設備有限公司|多腔多层技术|星贝尔中空吹塑机主要用于HDPE(高密度聚乙烯)和PP(聚丙烯)制品的生产，广泛应用于各类液体包装分装行业，其中最常见的是汽车润滑油，日化品容器，化工原料堆码桶，和食品医药容器。 多层技术可以在不影响制品美观和质量的同时显著降低生产成本，并且广泛应用于农药瓶等需要EVOH隔离层的特殊化学品容器。|多腔多層技術|星貝爾中空吹塑機主要用於HDPE(高密度聚乙烯)和PP(聚丙烯)製品的生產，廣泛應用於各類液體包裝分裝行業，其中最常見的是汽車潤滑油，日化品容器，化工原料堆碼桶，和食品醫藥容器。 多層技術可以在不影響製品美觀和品質的同時顯著降低生產成本，並且廣泛應用於農藥瓶等需要EVOH隔離層的特殊化學品容器。|Multi-Cavities Multi-Layers Technology|Bestar blow molding machines are designed do produce HDPE and PP articles, which are widely used in liquid packaging industry. The most common applications are food and beverage packaging, daily chemical products packaging, chemical liquid stacking barrel packaging, and automobile engine oil packaging. The multiple layers technology is able to reduce each articles production cost without compromising articles quality or appearance. And multiple layers technology is core technology for EVOH articles such as pesticide bottles and essence barrels.
20215|258403|8.1D143|RUIAN CHANGHONG PRINTING MACHINERY CO.,LTD|瑞安市昶泓印刷机械有限公司|里安市昶泓印刷機械有限公司|卫星式柔印机|机器特点：1.调整贴板和套准后，不再需要套准 2.更换一条新版辊，卸6支旧版辊，新装6支新版辊后紧固，仅需20分钟便可进行套准印刷，3.本机组初次装版，机速在50m/min.运行时采用电动定量定位快速套版系统，在5分钟内完成纵横向对版套准 4.最高机械速度可达200m/min.套准精度正负0.10mm,5.运行升降速过程套印精度不会变化，6.停机时，基材张力能够保持，基材不会跑偏移位 7.整个生产线从卷筒到成品，实现不机连续生产，最大化产品产量 具有结构精密、操作容易，维护方便、自动化程度高|衛星式柔印機|機器特點：1.調整貼板和套准後，不再需要套准 2.更換一條新版輥，卸6支舊版輥，新裝6支新版輥後緊固，僅需20分鐘便可進行套准印刷，3.本機組初次裝版，機速在50m/min.運行時採用電動定量定位快速套版系統，在5分鐘內完成縱橫向對版套准 4.最高機械速度可達200m/min.套准精度正負0.10mm,5.運行升降速過程套印精度不會變化，6.停機時，基材張力能夠保持，基材不會跑偏移位 7.整個生產線從捲筒到成品，實現不機連續生產，最大化產品產量 具有結構精密、操作容易，維護方便、自動化程度高|CI Flexographic  Printing machine|Major Features 1.After mounting the plate and registration, no longer need registration, improve yield; 2.Replacing 1 set of Plate Roller (unloaded old roller, installed six new roller after tightening), only 20 Minute registration can be done by printing; 3.The machine first mount plate, Machine will be finished longitudinal and vertical registration within 5 minutes at speed 50m/min.Adopt motor-driven,quantify,registration and high speed plate making system; 4.Maximum production machine speed up 200m/min, registration accuracy plus or minus 0.10mm; 5.The overlay accuracy does not change during lifting running speed up or down; 6.When machine stop, Tension can be maintained, the substrate is not deviation shift; 7.The whole production line from the reel to put the finished product to achieve non-stop continuous production, maximize product yield; 8.With precision structural, easy operation, easy maintenance, high degree of automation and so on, only one person can operate.
20216|257659|8.1D61|AOKI TECHNICAL (FOSHAN) LABORATORY, INC.|青木固（佛山）塑料研发有限公司|青木固（佛山）塑料研發有限公司|青木固直接调温方式一步法三工位注拉吹塑成形机AL系|青木革新技术开发的AL系列机，采用高速脱模方式成形，实现了快速成形周期效率。即使是相同的模腔数，通过注塑冷却吹塑时间的缩短，提高可塑化，实现生产量大幅度提高。机器模具的体积优化，降低了生产成本与设备占地面积。同时机器模具的首次投资成本与生产中的投资成本大幅降低。|青木固直接調溫方式一步法三工位注拉吹塑成形機AL系|青木革新技術開發的AL系列機，採用高速脫模方式成形，實現了快速成形週期效率。即使是相同的模腔數，通過注塑冷卻吹塑時間的縮短，提高可塑化，實現生產量大幅度提高。機器模具的體積優化，降低了生產成本與設備占地面積。同時機器模具的首次投資成本與生產中的投資成本大幅降低。|Aoki  Direct Heation Injection Stretch-Blow Molding Machines?-Al Seriers|The AL series machine developed by Aoki innovation technology adopts high-speed demoulding method to mold and realize the cycle efficiency of rapid molding. The production will greatly increase by shortening injection, cooling and blow molding time, and the improving plasticization, even if the number of cavity is the same. The optimization of the volume of the machine and mould bring down the production cost and the area occupied by the equipment. At the same time, the first investment cost of the machine and mould and the investment cost in the production are greatly reduced.
20219|257810|8.1D95|ZHEJIANG HONGYIN MACHINERY CO., LTD.|浙江宏音机械有限公司|浙江宏音機械有限公司|正负压(模内切)塑料热成型机|HY-3021是一款配有伺服马达助力拉伸系统的正负压塑料热成型机，一套多区域的红外线上下加热系统，并拥有一部双码垛系统的机械臂，保证了制品能够被平稳、可靠地堆叠。同时搭载故障诊断系统以及先进的模内切割技术，有效地保证了产品切边零误差。适用于BOPS、PP、PET、PVC、PS、HIPS和其他热塑性材料成型，可以生产各种高透明、高拉伸的翻边及平边制品，例如食品盒、碗、碟、盖、托盘、日用品类、医药类等吸塑托盘。|正負壓(模內切)塑料熱成型機|HY-3021是一款配有伺服馬達助力拉伸系統的正負壓塑料熱成型機，一套多區域的紅外線上下加熱系統，並擁有一部雙碼垛系統的機械臂，保證了製品能夠被平穩、可靠地堆疊。同時搭載故障診斷系統以及先進的模內切割技術，有效地保證了產品切邊零誤差。適用於BOPS、PP、PET、PVC、PS、HIPS和其他熱塑性材料成型，可以生產各種高透明、高拉伸的翻邊及平邊製品，例如食品盒、碗、碟、蓋、託盤、日用品類、醫藥類等吸塑託盤。|Plastic Positive and Negative Multi-Station Thermoforming Machine|HY-3021 is a high-performance machine with multi-zone infrared double-heating ovens and positive and negative thermoforming system. Equipped with servo-motor driven plug assist and double robotic palletizing system ,which ensure the products can be stacked steadily and accurately. It also has advanced fault diagnosis system and in-mold cutting ensuring consistent and accurate trim. And it is suitable for BOPS, PP, PET, PVC, PS, HIPS sheet materials to produce all kinds of high transparent, high tensile turn-up and flat products ,such as food boxes bowl, plate,lid, tray for daily necessities, medicine and drug, wine, electrical parts and etc.
20220|257810|8.1D95|ZHEJIANG HONGYIN MACHINERY CO., LTD.|浙江宏音机械有限公司|浙江宏音機械有限公司|全自动(BOPS)塑料热成型机|HY-51/62 54/76全自动（BOPS）气压成型机是集机、电、气一体化设计，由PLC控制，伺服电机拉片，人机界面操作，以及送片、加热、成型、切边、码垛一次性完成的全自动高效塑料片材成型设备。具有手动、半自动、全自动三种运行功能，附有记忆存储功能。适用于BOPS、HIPS、PS、PVC、PET等塑料片材成型，生产各种盒、碟、托盘、盖等包装制品，如食品盒、糕点托盘、超市托盘、医药针剂托盘、口服液托盘等。|全自動(BOPS)塑料熱成型機|HY-51/62 54/76全自動（BOPS）氣壓成型機是集機、電、氣一體化設計，由PLC控制，伺服電機拉片，人機界面操作，以及送片、加熱、成型、切邊、碼垛一次性完成的全自動高效塑料片材成型設備。具有手動、半自動、全自動三種運行功能，附有記憶存儲功能。適用於BOPS、HIPS、PS、PVC、PET等塑料片材成型，生產各種盒、碟、託盤、蓋等包裝製品，如食品盒、糕點託盤、超市託盤、醫藥針劑託盤、口服液託盤等。|Full Automatic Plastic Thermoforming Machine|HY-51/62 54/76 fully-automatic plastic thermoforming machine is a combination of mechanical, electrical and pneumatic components, and the whole system is controlled by a micro PLC, fed by servo motor, which can be operated in man-intefface. It combines the material feeding, heating, forming, cutting and stacking into one process. It owns manual, semi-automatic and automatic operation models with memory reserve functions. It's available for BOPS,HIPS,PS,PVC,PET plastic sheet roll forming into various of containers, boxes, dishes, trays and lids etc.
20221|258387|8.1F125|SUZHOU CAI MACHINE CO.,LTD.|苏州三彩机械设备有限公司|蘇州三彩機械設備有限公司|稳定精确对版，高速印刷CPI稳定达到120线|三彩印杯机在塑料包装印刷领域中，卓越的色站结构设计及高精密的零件如印刷大齿轮跳动0.02MM，色站铝辊跳动0.01MM，杯模达到0.02MM的精度。确保设备在400-600只杯每分钟运行，印刷效果稳定达到120线以上，代表着国内行业的最高标准。稳定精确对版功能对版结束后稳定不变对于使用方在24小时生产过程中无需频繁停机检查印刷质量，从而提高生产效率。以上技术亮点使三彩印杯机可直接与IML产品对比，印刷精美的同时提高生产效率，降低最终产品酸奶杯，奶茶杯，咖啡杯，冰淇淋杯等各类圆形包装容器的成本。|穩定精確對版，高速印刷CPI穩定達到120線|三彩印杯機在塑料包裝印刷領域中，卓越的色站結構設計及高精密的零件如印刷大齒輪跳動0.02MM，色站鋁輥跳動0.01MM，杯模達到0.02MM的精度。確保設備在400-600只杯每分鐘運行，印刷效果穩定達到120線以上，代表著國內行業的最高標準。穩定精確對版功能對版結束後穩定不變對於使用方在24小時生產過程中無需頻繁停機檢查印刷品質，從而提高生產效率。以上技術亮點使三彩印杯機可直接與IML產品對比，印刷精美的同時提高生產效率，降低最終產品優酪乳杯，奶茶杯，咖啡杯，霜淇淋杯等各類圓形包裝容器的成本。|Stable and Accurate Registration, High-Speed Printing CPI Reaches 120 Lines|In the field of plastic container packaging and printing, CAI cup printing machine has excellent color station structure design and high-precision parts such as offset cylinder runout with 0.02mm., Plate cylinder runout within 0.01mm, cup mandrel runout within 0.02mm etc.  ensure that when the equipment runs at 400-600 cups per minute, the printing result keep 120 lines stably, which represents the highest standard in the domestic market. The stable and accurate registration function allows the user to check the printing quality without frequent shutdown during the 24-hour production and adjust the registration to improve production efficiency. Above highlights technical enable the CAI cup printing machine to compare with IML products directly, improve the production efficiency and reduce the cost of various types of round packaging containers such as yogurt cups, milk tea cups, beverage cups, coffee cups, ice cream cups and so on.
20229|260829|8.1J135|GUANGZHOU EXPRESSPACKS EQUIPMENT CO., LTD.|广州益普包装技术有限公司|廣州益普包裝技術有限公司|全自动四边封装袋机|本方案包含输送排瓶单元，封切单元，热风收缩单元三部分组成。 工作流程：产品进入排瓶工位完成排列，上下卷膜自动装袋封切。包装好的产品进入热风收缩工位完成。后续可根据生产需求配套自动装箱或自动码垛机。|全自動四邊封裝袋機|本方案包含輸送排瓶單元，封切單元，熱風收縮單元三部分組成。 工作流程：產品進入排瓶工位元完成排列，上下卷膜自動裝袋封切。包裝好的產品進入熱風收縮工位元完成。後續可根據生產需求配套自動裝箱或自動碼垛機。|Automatic Bagging Machine|Automatic Bagging machine, with self-made bag from rolls of thermo shrinkable film, is flexible to work with different bottles formats. It is usually installed after blower and leak tester. Our standard equipment allows making bags with sizes: 600*1000, 600*800, other sizes are available under discussion with EP team.
20222|260681|8.1F145|RE CHINA CO.,LTD|瑞史博（上海）贸易有限公司|瑞史博（上海）貿易有限公司|粘度控制仪|1.性能优势：粘度测量精度达到1%，无易损易耗件，后期维护成本几乎为零。 2.技术突破: 无需移动部件，测得流体粘度;完工后，清洁油墨系统同时清洁探测器; 回转泵或循环泵给料; 气动阀调节溶剂量。 3.外观及质量提升: 同一个显示屏控制所有色彩的显现，选择粘度参考值，设置粘度值报错信号装置(无墨,无溶剂或粘度太高）；探测器安装在油墨箱附近的危险区域。 4.粘度控制系统应用于凹版印刷，柔印机，油墨，冷封，粘合剂及清漆等领域。|粘度控制儀|1.性能優勢：粘度測量精度達到1%，無易損易耗件，後期維護成本幾乎為零。 2.技術突破: 無需移動部件，測得流體粘度;完工後，清潔油墨系統同時清潔探測器; 回轉泵或迴圈泵給料; 氣動閥調節溶劑量。 3.外觀及品質提升: 同一個顯示幕控制所有色彩的顯現，選擇粘度參考值，設置粘度值報錯信號裝置(無墨,無溶劑或粘度太高）；探測器安裝在油墨箱附近的危險區域。 4.粘度控制系統應用於凹版印刷，柔印機，油墨，冷封，粘合劑及清漆等領域。|Viscosity Control System|1.The advantages of the exhibit in terms of functionality: Viscosity is measured with 1% accuracy,no mechanical and consumable parts. 2.The technological breakthroughs: Measure viscosity without moving parts; At the end of the job, the clearing of the detector is made together the ink system; Feeding by rotary or alternative pumps; Solvent correction through pneumatic valve. 3.Improving the end-products appearance / quality: Visualization of all colors controlled, on the same screen;Choice of the reference cup, set of the viscosity reference;Error signalization (no ink, no solvent or viscosity over tolerance);Detector to install in danger zone near the ink tank. 4. Viscosity Control System  apply to rotogravure, flexo machine,Ink, cold seal, glow and varnishes.
20223|258760|8.1F25|TAIZHOU JOBO MACHINERY&MOULD CO.,LTD|台州市乔博机械模具有限公司|台州市喬博機械模具有限公司|全新液压型塑料瓶盖模压机|液压型塑料瓶盖模压机是将颗粒状的塑料原料经高温塑化后从料口挤出，均匀分配到每个模腔内，压塑制成各种瓶盖。我司发明的端面配流液压分配器，它的液压系统为高、低压综合配置，采用端面配流方案来实现油液的输送，目的在于塑料瓶盖成形的压力与油缸上下的压力完全分开，互不影响，确保瓶盖的成形质量和整机高速运转。模压机操作简单、节电、节水、节人工，与相等能耗的注塑机传统制盖工艺相比产量可提高3-4倍，且不产生流道废料，大大降低了制盖成本。瓶盖模压机可用于碳酸饮料瓶盖、矿泉水瓶盖、药盖等生产，适用非常广泛。|全新液壓型塑料瓶蓋模壓機|液壓型塑料瓶蓋模壓機是將顆粒狀的塑料原料經高溫塑化後從料口擠出，均勻分配到每個模腔內，壓塑製成各種瓶蓋。我司發明的端面配流液壓分配器，它的液壓系統為高、低壓綜合配置，採用端面配流方案來實現油液的輸送，目的在於塑料瓶蓋成形的壓力與油缸上下的壓力完全分開，互不影響，確保瓶蓋的成形品質和整機高速運轉。模壓機操作簡單、節電、節水、節人工，與相等能耗的注塑機傳統制蓋工藝相比產量可提高3-4倍，且不產生流道廢料，大大降低了制蓋成本。瓶蓋模壓機可用於碳酸飲料瓶蓋、礦泉水瓶蓋、藥蓋等生產，適用非常廣泛。|New Superfast Plastic Cap Compression Molding Machine|Different with the widespread-used hydraulic system design in the market, our company invented the end surface hydraulic pressure allocator , which provides a high and low pressure comprehensive configuration, the assignment scheme to achieve the purpose of conveying oil, the pressure of plastic cap forming and cylinder moving completely separate, so that the cap quality and the hi-speed of the machine can be guaranteed.This machine is easy to operate,saving electricity,water and labor cost.Compared with the same energy consumption injection machine,the production can be growth to three or four times.Besides,there is no any wasted material.So it decreases the cost of cap making greatly.
20224|257651|8.1F51|KAI PING AKEI PLASTIC-MACHINE AND MOULD FACTORY|开平雅琪塑胶机械模具厂|開平雅琪塑膠機械模具廠|六层六模头全电动系列吹瓶机|国内首创6层6模头全电动吹瓶机，考虑到食品包装的安全性，阻隔材料EVOH不和包装内容物直接接触，内外层全部用PE原料，其中还增加了一层水口料回收层，充分消化挤吹瓶产生的水口料，特别适合食品行业的使用。电动吹瓶机的低噪音，无油污，维保养方便的特点就非常适合洁净车间的使用。机器动作稳定精准，效率高为高速高产带来保证，同时也是产品质量稳定的关键所在。节能是电动吹瓶机一贯的优点，几年下来节约的电费成本也是非常可观的数字。|六層六模頭全電動系列吹瓶機|國內首創6層6模頭全電動吹瓶機，考慮到食品包裝的安全性，阻隔材料EVOH不和包裝內容物直接接觸，內外層全部用PE原料，其中還增加了一層水口料回收層，充分消化擠吹瓶產生的水口料，特別適合食品行業的使用。電動吹瓶機的低噪音，無油污，維保養方便的特點就非常適合潔淨車間的使用。機器動作穩定精准，效率高為高速高產帶來保證，同時也是產品品質穩定的關鍵所在。節能是電動吹瓶機一貫的優點，幾年下來節約的電費成本也是非常可觀的數字。|Six-Layer Six-Way Head All Electric Blow Molding Machine|All Electric, six-way head blow molding machine with six-layer co-extrusion is the very first model in China built to cater food package needs, where barrier material such as EVOH shall not be in direct contact with the content. In Akei All Electric series you will experience the excellence of efficiency, cleanness, noise reduction, longevity and consistency, all resulting in significant saving in terms of production and maintenance costs. We are confident that Akei All Electric EBM in multi-head and multi-layer solution will make great contributions to food packaging industry in the near future.
20225|257651|8.1F51|AKEI HOLDINGS COMPANY LIMITED|雅琪集团|雅琪集团|吹瓶机 ，可应用于吹塑类医用耗材、制品、医药包装等产品的生产|雅琪吹瓶机可应用于吹塑类医用耗材、制品、医药包装等产品的生产。如医用PVC球囊及指示泡、眼药水瓶、开塞露瓶、小药瓶等使用的“小神童吹瓶机”，其体积小，操作灵活，速度快，能耗低，运行稳定，温控精准，自动化程度高。为医疗包装行业提供更好的设备和服务解决方案。|吹瓶机 ，可应用于吹塑类医用耗材、制品、医药包装等产品的生产|雅琪吹瓶機可應用於吹塑類醫用耗材、製品、醫藥包裝等產品的生產。如醫用PVC球囊及指示泡、眼藥水瓶、開塞露瓶、小藥瓶等使用的“小神童吹瓶機”，其體積小，操作靈活，速度快，能耗低，運行穩定，溫控精准，自動化程度高。為醫療包裝行業提供更好的設備和服務解決方案。|Extrusion Blow Molding Machine Suitable for Production of Medical Consumables, Products and Packaging|Akei Extrusion Blow Molding Machines can be used in production of medical consumables, products and packaging. Akei SB-40-TS is suitable for producing medical parts such as PVC balloons, indicator bulbs, and eye drop bottles. This model is compact, swift, stable, precise and highly automatic, well known to be an excellent production and service solution to medical packaging industry. 
20226|257627|8.1F71|NISSEI ASB MACHINE CO., LTD.|日精ASB机械株式会社|日精ASB機械株式會社|日精ASB 四工位 ? 一步法拉伸吹塑成型机|无论市场重点是可持续的100可回收材料来保护地球、先进的物理特性、多样的形状和应用，还是极高的质量和效率的追求　-　ASB一步法四工位注拉吹塑成型方法配合Zero Cooling (零冷却) 技术都可满足每个要求。 ASB系列可生产小口或广口瓶以及除了PET之外也能使用20多种不同的塑料。同时在容器设计上提供了极大的灵活性，包括可携式，非圆瓶口，偏中心和倾斜瓶口，优质的“仿玻璃”化妆品或节省空间的可堆叠容器。 特别定制型号还配备特殊专用技术，例如双层或多层成型，提供优越美观或先进功能的品质。|日精ASB 四工位 ? 一步法拉伸吹塑成型機|無論市場重點是可持續的100可回收材料來保護地球、先進的物理特性、多樣的形狀和應用，還是極高的品質和效率的追求　-　ASB一步法四工位注拉吹塑成型方法配合Zero Cooling (零冷卻) 技術都可滿足每個要求。 ASB系列可生產小口或廣口瓶以及除了PET之外也能使用20多種不同的塑料。同時在容器設計上提供了極大的靈活性，包括可攜式，非圓瓶口，偏中心和傾斜瓶口，優質的“仿玻璃”化妝品或節省空間的可堆疊容器。 特別定制型號還配備特殊專用技術，例如雙層或多層成型，提供優越美觀或先進功能的品質。|Nissei ASB 4-Station 1-Step Stretch Blow Molding Machines|Whether the market priorities are sustainable 100% recyclable materials to protect our planet, advanced physical properties, diverse shapes and applications, or simply extreme high quality and efficiency - ASBs 1-Step 4-Station injection stretch blow molding method together with Zero Cooling technology answers every need. The ASB Series can mold bottles or jars in PET plus more than 20 different plastic materials while providing extreme flexibility on container design including handless, non-round necks, off-center and tilted necks, premium glass-like cosmetic or space-saving stackable containers. Customized models can also provide specialized techniques such as double-layer or multi-layer molding to provide advanced aesthetic or technical qualities. All models feature dedicated energy saving features that Further protects earths resources while contributing to enhanced profitability for the user.
20227|258293|8.1F99|ASANO LABORATORIES CO.,LTD|株式会社浅野研究所|株式會社淺野研究所|FJ压空真空成形机|FJ压空真空成形机，搭载了我司的快速反应加热器，从常温加热到600℃只需10秒钟，通过对加热体表面温度的检测来控制加热器的温度，比以往提高加热精度实现更省电更稳定的成形。另外，成型工位的轨道扩大装置，可以满足悬垂量大的材料。FJ采用触摸屏式数字设计和AC伺服电机驱动，可实现高速稳定的生产。成形和裁切面积也适合中国的挤出机模头宽度，适用于多种类小批量生产。因为成形和裁切是分体式，有效的防止了收缩大的材料的切偏问题。|FJ壓空真空成形機|FJ壓空真空成形機，搭載了我司的快速反應加熱器，從常溫加熱到600℃只需10秒鐘，通過對加熱體表面溫度的檢測來控制加熱器的溫度，比以往提高加熱精度實現更省電更穩定的成形。另外，成型工位元的軌道擴大裝置，可以滿足懸垂量大的材料。FJ採用觸控式螢幕式數位設計和AC伺服電機驅動，可實現高速穩定的生產。成形和裁切面積也適合中國的擠出機模頭寬度，適用於多種類小批量生產。因為成形和裁切是分體式，有效的防止了收縮大的材料的切偏問題。|Pressure&Vacuum forming Machine "FJ" |The pressure&vacuum forming machine "FJ" equips Quick response Heater, which realize the echo and stable production with precise sheet temperature control and quick heating speed.This heater can heat up to 600℃ by 10 seconds.Also FJ has chain rail expanding function, which will prevent the draw-down.It equips digital touch panel for operation and AC servomotor to realize the high speed and stable production.The forming and trimming area is designed to correspond the chinese sheet extruder.Having forming  machine and trimming machine separately will efficiently prevent the trmming lag from material shrinking.
20231|260807|8.2B63|WISPO TRADING (SHANGHAI) CO.,LTD.|优缔贸易（上海）有限公司|優締貿易（上海）有限公司|成核剂|NA-11系一种高效率的结晶核剂，它主要可以应用于一些结晶性的产品，如聚烯类(Polyolefins)PE、PP及PBT、PET、Polyamide类等。.1提升热变形温度(HDT)，抗折模数及高分子的耐冲击强度。2.在低浓度计量时，可以提供明显的透明性。3.提升产品的结晶温度。|成核劑|NA-11系一種高效率的結晶核劑，它主要可以應用於一些結晶性的產品，如聚烯類(Polyolefins)PE、PP及PBT、PET、Polyamide類等。.1提升熱變形溫度(HDT)，抗折模數及高分子的耐衝擊強度。2.在低濃度計量時，可以提供明顯的透明性。3.提升產品的結晶溫度。|Nucleating Agent|As a highly efficient nucleating agent for polypropylene, PET, PBT and polyamide.
20228|258293|8.1F99|ASANO LABORATORIES CO.,LTD|株式会社浅野研究所|株式會社淺野研究所|PJ裁切机|PJ裁切机采用激光刀模具降低模具费用，而且可以从侧面更换模具，为客户缩短准备及作业的时间。PJ采用触摸屏式数字设计和AC伺服电机驱动，可实现高速稳定的生产。成形和裁切面积也适合中国的挤出机模头宽度，适用于多种类小批量生产。因为成形和裁切是分体式，有效的防止了收缩大的材料的切偏问题。|PJ裁切機|PJ裁切機採用鐳射刀模具降低模具費用，而且可以從側面更換模具，為客戶縮短準備及作業的時間。PJ採用觸控式螢幕式數位設計和AC伺服電機驅動，可實現高速穩定的生產。成形和裁切面積也適合中國的擠出機模頭寬度，適用於多種類小批量生產。因為成形和裁切是分體式，有效的防止了收縮大的材料的切偏問題。|Trimming Machine "PJ" |The trimming machine "PJ" uses the steel rule, whihch will reduce the mold cost.Further, the mold change will done by opening the door of the machine side, which will make the operation easier. Both machine equips digital touch panel for operation and AC servomotor to realize the high speed and stable production.The forming and trimming area is designed to correspond the chinese sheet extruder.Having forming  machine and trimming machine separately will efficiently prevent the trmming lag from material shrinking.
20230|260585|8.2B03|DALIAN YATAI SCIENCE?AND?TECHNOLOGY?NEW?MATERIAL??CO.?,?LTD.|大连亚泰科技新材料股份有限公司|大連亞泰科技新材料股份有限公司|无载体母粒|绿色环保高填充母料，实现了无机粉体产品的颗粒化，功能化，无尘化。产品解决了很多企业既要提高产品质量又要降低生产成本的问题，同时保证生产现场无粉尘的环境影响问题，保持了原有产品的各项性能，提高了生产效率，减低企业环保资金投入；在工程塑料行业可以替代滑石粉。|無載體母粒|綠色環保高填充母料，實現了無機粉體產品的顆粒化，功能化，無塵化。產品解決了很多企業既要提高產品品質又要降低生產成本的問題，同時保證生產現場無粉塵的環境影響問題，保持了原有產品的各項性能，提高了生產效率，減低企業環保資金投入；在工程塑料行業可以替代滑石粉。|Product introduction, Purposes|It is green and ecofriendly high-filling masterbatch, realizing inorganic powder product granulation, functionality and freedom of dust. The product has solved the problem to heighten the product quality and simultaneously reduce the production cost existing in many enterprises, ensuring no dust environmental impact on production site, maintaining the properties of original products, increasing the production efficiency, reducing the enterprise fund investment in environmental protection; it is able to supersede talcum powder in the engineering plastic industry.
